ISSUER_ID,ISSUER_NAME,LOCATION_NAME,LOCATION_ADDRESS,LATITUDE,LONGITUDE,COUNTRY,COUNTRY_ISO3,POSTCODE,STATE,CITY,SOURCE_URL,SOURCE_TYPE,ACTIVITY_AT_SOURCE,coord_source,LOCATION_NAME_NATIVE,LOCATION_ADDRESS_NATIVE
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Chuzhou Wanda Plaza Store),"Shop No. 4053, 4F-A, Huai'an Chuzhou Wanda Plaza, No. 688 Xiangyu Avenue, Huai'an District, Huai'an City, Jiangsu Province",33.527285876166,119.156298809219,China,CHN,,,Huai'an City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（楚州万达广场店）,"江苏省淮安市淮安区翔宇大道688号淮安楚州万达广场4053,4F—A号商铺"
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Jinhu Suning Plaza Store),"616 617, 6th Floor, Suning Plaza, No. 58 Renmin Road, Licheng Street, Jinhu County",33.020154336634,119.020402561539,China,CHN,,,Huaian City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（金湖苏宁易购广场店）,金湖县黎城街道人民路58号苏宁易购广场6层616 617
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Xuyi Suning Plaza Store),"7F, Suning Plaza, No. 12 Jinyuan North Road, Xuyi County, Huai'an City",32.999355102261,118.52005239324,China,CHN,,,Huai'an City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（盱眙苏宁广场店）,淮安市盱眙县金源北路12号苏宁广场7F
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Lianshui Wuyue Plaza Store),"Shop No. z11/4012/4013-1 on the fourth floor of Lianshui Wuyue Plaza at the intersection of Hongri Avenue and Nanjing Road, Liancheng Street, Lianshui County, Huai'an City",33.777950744844,119.299458076756,China,CHN,,,Huai'an City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（涟水吾悦广场店）,淮安市涟水县涟城街道红日大道与南京路交汇处涟水吾悦广场四层z11/4012/4013-1号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Huai'an Vientiane City Store),"No. 170, Xiangyu Middle Road, Qingjiangpu District, Huai'an City, Jiangsu Province, Huai'an Vientiane City L4FL432",33.600441538701,119.04313300399,China,CHN,,,Huai'an City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（淮安万象城店）,江苏省淮安市清江浦区翔宇中道170号淮安万象城L4FL432号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Yulong Love City Store),"Northwest corner of the fifth floor of Yulong Love City, the intersection of Xinghe Street and Hemei Avenue, Qibin District, Hebi City, Henan Province",35.733239637129,114.293261220048,China,CHN,,,Hebi City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（裕隆爱之城店）,河南省鹤壁市淇滨区兴鹤大街与鹤煤大道交汇处裕隆爱之城五层西北角
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Wanli Building Store),"3rd Floor, Wanli Building, No. 116 Huaihai Road, Xiangshan District, Huaibei City, Anhui Province",33.974117172187,116.802681252183,China,CHN,,,Huaibei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（万里大厦店）,安徽省淮北市相山区淮海路116号万里大厦3楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (New Century Plaza Store),"Room 701, 7th Floor, Sunshine New Century Plaza, No. 29 Zhonghua Street, Congtai District, Handan City, Hebei Province",36.611169757043,114.495619588391,China,CHN,,,Handan City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（新世纪广场店）,河北省邯郸市从台区中华大街29号阳光新世纪广场7层701
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Tianhong Plaza Store),"B505, 5th Floor, Tianhong Plaza, No. 505 Lianfang East Road, Handan City, Hebei Province",36.626475673394,114.519801330826,China,CHN,,,Handan City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（天鸿广场店）,河北省邯郸市联纺东路505号天鸿广场5层B505
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Hanshan Wanda Plaza Store),"4F, 4th Floor, Southwest Wanda Plaza, at the intersection of Fuhenan Street and Lingyuan Road, Handan District, Handan City, Hebei Province - Secondary 1 Haidilao Hot Pot",36.590233134172,114.500186279976,China,CHN,,,Handan City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（邯山万达广场店）,河北省邯郸市邯山区滏河南大街与陵园路交叉口西南万达广场4层4F-次主1海底捞火锅
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Wu'an New Century Plaza Store),"Room 701, 7th Floor, New Century Plaza Phase II, No. 955 Zhongxing Road, Wu'an City, Handan City, Hebei Province",36.68607273759,114.190850873974,China,CHN,,,Handan City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（武安新世纪广场店）,河北省邯郸市武安市中兴路955号新世纪广场二期7层701
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Camping Hot Pot (New Century Plaza Store),"Room 710, New Century Plaza, South Side of Government Street, Linmingguan Town, Yongnian District, Handan City, Hebei Province",36.776972377088,114.49328668536,China,CHN,,,Handan City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞露营火锅（新世纪广场店）,河北省邯郸市永年区临洺关镇政府街南侧新世纪广场710室
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Hongbo Central Park Store),"1F, Hongbo Central Park, Huanghe Road, Nangang District, Harbin",45.756728809716,126.700512144378,China,CHN,,,Harbin,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（红博中央公园店）,哈尔滨市南岗区黄河路红博中央公园1F
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Xicheng Red Square Store),"Shop No. F5010, 5th Floor, Xicheng Red Square Life Port, No. 399 Haxi Street, Nangang District, Harbin City",45.703071252314,126.592651659639,China,CHN,,,Harbin City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（西城红场店）,哈尔滨市南岗区哈西大街399号西城红场生活港五层F5010号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (CapitaLand Plaza Store),"Floor 04, CapitaLand Plaza, Xuefu Road, Nangang District, Harbin City",45.721366787802,126.607524312551,China,CHN,,,Harbin City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（凯德广场店）,哈尔滨市南岗区学府路凯德广场04层
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Songlei Store),"Shop No. 001, 8th Floor, Songlei Commercial, Dongdazhi Street, Nangang District, Harbin",45.759181729463,126.643701081993,China,CHN,,,Harbin,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（松雷店）,哈尔滨市南岗区东大直街松雷商业8楼001号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Harbin Qunli Yintai City Store),"Shops 1024-1 and 4019, Yintai City Shopping Center, No. 2399 Qunli Avenue, Daoli District, Harbin City",45.73621946086,126.539676689833,China,CHN,,,Harbin City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（哈尔滨群力银泰城店）,哈尔滨市道里区群力大道2399号银泰城购物中心1024-1、4019号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Wanxianghui Store),"Shop L319, L3, Floor, China Resources Wanxianghui, No. 555 Shimao Avenue, Songbei District, Harbin City, Heilongjiang Province",45.809723507404,126.536350876333,China,CHN,,,Harbin City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（万象汇店）,黑龙江省哈尔滨市松北区世茂大道555号华润万象汇L3层L319号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Xinbaidian),"Sixth Floor, Dashang Harbin Xinbai Shopping Plaza Co., Ltd., No. 118 Shitou Road, Daoli District, Harbin City, Heilongjiang Province",45.76990561324,126.623811238443,China,CHN,,,Harbin,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（新一百店）,黑龙江省哈尔滨市道里区石头路118号大商哈尔滨新一百购物广场有限公司六层
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Feidong Wuyue Plaza Store),"Shop No. Z7-2/2046/Z7-1-1/Room 2, Wuyue Plaza, Intersection of Changjiang East Road and Qiaotouji Road, Feidong County, Hefei City, Anhui Province",31.871878887466,117.456186681263,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（肥东吾悦广场店）,安徽省合肥市肥东县长江东路与桥头集路交口吾悦广场二层Z7-2/2046/Z7-1-1号/室商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Zhixincheng Store),"No. 14, 5th Floor, Zhixincheng Shopping Center, No. 189 Changjiang West Road, Hefei, Anhui Province",31.854645883603,117.257049607979,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（之心城店）,安徽省合肥市长江西路189号之心城购物中心5层14号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Yintai Center Store),"8th Floor, Yintai Center, No. 98 Changjiang Middle Road, Luyang District, Hefei City, Anhui Province",31.862523991127,117.292530177184,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（银泰中心店）,安徽省合肥市庐阳区长江中路98号银泰中心8层
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Government Affairs Yintai City Store),"No. 368, 3rd Floor, Yintai City, No. 190 Qianshan Road, Shushan District, Hefei City, Anhui Province",31.817130503055,117.233644131761,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（政务银泰城店）,安徽省合肥市蜀山区潜山路190号银泰城3层368号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Jindadi 1912 Store),"Jindadi 1912 Block, Intersection of Huangshan Road and Huaining Road, Shushan District",31.841108825085,117.220694612543,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（金大地1912店）,蜀山区黄山路与怀宁路交口金大地1912街区
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Binhu Yintai City Store),"Shop 4009, 4th Floor, Yintai City, Intersection of Luzhou Avenue and Yungu Road, Binhu New District, Hefei City, Anhui Province",31.713812592389,117.301575259045,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（滨湖银泰城店）,安徽省合肥市滨湖新区庐州大道与云谷路交叉口银泰城4楼4009商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Shushan Wanxianghui Store),"No. L415, 4th Floor, Colorful City, Intersection of Wangjiang West Road and Hehehua Road, Shushan District, Hefei City, Anhui Province",31.829200398803,117.251357810449,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（蜀山万象汇店）,安徽省合肥市蜀山区望江西路与合作化路交口五彩城4层L415号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Fangyuanhui Store),"Haidilao, 4th Floor, Hefei Fangyuanhui, No. 5558 Huizhou Avenue, Binhu New District, Hefei City, Anhui Province",31.743451042352,117.288608686315,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（方圆荟店）,安徽省合肥市滨湖新区徽州大道5558号合肥方圆荟4楼海底捞
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Vanke Plaza Store),"No. 4015, 4th Floor, Hefei Vanke Plaza, Intersection of Silihe Road and Guzhen Road, Luyang District, Hefei City",31.892046127329,117.235524249326,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（万科广场店）,合肥市庐阳区四里河路与固镇路交口合肥万科广场4层4015号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Hefei Yintai in77 store),"Fourth Floor, Yintai in77, No. 333 Qimen Road, Shushan District, Hefei City, Anhui Province",31.808255722862,117.231208405688,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（合肥银泰in77店）,安徽省合肥市蜀山区祁门路333号银泰in77四楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Manle City Night Supper Theme Store),"Shop No. [502+503+504] on Floor [5] of Hefei Manle City Shopping Center, No. 838 Huizhou Avenue, Baohe District, Hefei City, Anhui Province",31.8353920389,117.286130057367,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（漫乐城夜宵主题店）,安徽省合肥市包河区徽州大道838号合肥漫乐城购物中心【5】层【502+503+504】号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Longhu Yaohaitian Street Store),"No. 07, 4th Floor, Longhu Yaohaitian Street, Intersection of Changjiang East Road and Wanggang Road, Yaohai District, Hefei City, Anhui Province",31.867716808781,117.390800586227,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（龙湖瑶海天街店）,安徽省合肥市瑶海区长江东路与王岗路交口龙湖瑶海天街4层07号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Zhonghuan City Store),"Shop No. 111-114 on the fourth floor of Zhonghuan City Shopping Center, No. 12167, Fanhua Avenue, Economic Development Zone, Hefei City, Anhui Province",31.781312321726,117.208532700266,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（中环城店）,安徽省合肥市经开区繁华大道路12167号中环城购物中心四层111-114号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Parlem Plaza Store),"Building 9, Paramount Famous Plaza, Bustling Avenue, Hefei Economic and Technological Development Zone, Anhui Province",31.775818661078,117.228644382418,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（百乐门广场店）,安徽省合肥市经济技术开发区繁华大道路百乐门名品广场9号楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Beicheng Century Jinyuan Store),"B4026, 4th Floor, Shuangdun Road, Shuangdun Town, Changfeng County, Hefei, Anhui Province, Beicheng Century Jinyuan Store",32.004258586587,117.246355175162,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（北城世纪金源店）,安徽省合肥市长丰县双墩镇双墩路北城世纪金源4楼B4026
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Baoye Dongcheng Plaza Store),"Floor 3-4, Area D, Baoye Dongcheng Plaza, No. 325 Dangtu Road, Yaohai District, Hefei City, Anhui Province",31.870629307979,117.337426445196,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（宝业东城广场店）,安徽省合肥市瑶海区当涂路325号宝业东城广场D区3-4层
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Feixi Greenland Store),"Shop No. 03, 6th Floor, Feixi Greenland New Metropolis, northwest corner of the intersection of Jinzhai Road and Tianhai Road, Feixi County, Hefei City, Anhui Province",31.740551570184,117.180504369241,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（肥西绿地店）,安徽省合肥市肥西县上派镇金寨路与天海路交口西北角肥西绿地新都会6层03号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Lujiang Fangyuanhui Store),"Fifth Floor, Fangyuanhui Century Center MALL, Intersection of Wenming Road and Chengzhong Road, Lucheng Town, Lujiang County, Hefei City",31.243334709253,117.292298985816,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（庐江方圆荟店）,合肥市庐江县庐城镇文明路与城中路交口方圆荟世纪中心MALL五楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (High-tech Intime Department Store),"Haidilao, 4th Floor, Intime Department Store, No. 888 Wangjiang West Road, High-tech Zone, Hefei City, Anhui Province",31.831125148771,117.133212273973,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（高新银泰百货店）,安徽省合肥市高新区望江西路888号银泰百货4楼海底捞
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Baohe Wanxianghui Store),"Shop No. L726+L728, 7th Floor, Baohe Wanxianghui, Intersection of Longchuan Road and Baohe Avenue, Baohe District, Hefei City, Anhui Province",31.808694672753,117.306934310471,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（包河万象汇店）,安徽省合肥市包河区龙川路与包河大道交口包河万象汇7层L726+L728号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Hefei Gaoxin Longhu Tianjie Store),"Shop No. 5F-11 at the intersection of Changjiang West Road and Shilian North Road, Shushan District, Hefei City, Anhui Province",31.849050790012,117.125213541491,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（合肥高新龙湖天街店）,安徽省合肥市蜀山区长江西路与石莲北路交叉口5F-11号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Chaohu Wanda Store),"3rd Floor, Wanda Plaza, Dongtang Road, Chaohu City, Hefei City, Anhui Province",31.610880492147,117.883443751914,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（巢湖万达店）,安徽省合肥市巢湖市东塘路万达广场3楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Enterprise Hot Pot (Hefei Zhongde Store),"No. 1F-6, Building 2, Sino-German Cooperation Innovation Park, Qingtan Road, Linhu Community, Hefei Economic and Technological Development Zone, Anhui Province",31.752229266385,117.261835029717,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞企业火锅（合肥中德店）,安徽省合肥市经济技术开发区临湖社区清潭路中德合作创新园2栋1F-6号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Luyang Wanxianghui Store),"No. L420/L421, 4th Floor, Wanxianghui, No. 7338 Linquan Road, Haitang Street, Luyang District, Hefei City, Anhui Province",31.887411994563,117.257768286356,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（庐阳万象汇店）,安徽省合肥市庐阳区海棠街道临泉路7338号万象汇4楼L420/L421号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Jiatianxia Life Plaza Store),"Shop 304, 3rd Floor, Jiatianxia Life Plaza, Qilitang Community, Xinzhan District, Hefei City, Anhui Province, at the intersection of Tongling North Road and Fushu Road",31.895209149363,117.326281074544,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（家天下生活广场店）,安徽省合肥市新站区七里塘社区铜陵北路与扶疏路交口家天下生活广场3层304商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Camping Hot Pot (Huanyu Tiandi Store),"Shop No. 6, Building 6, Zhonghai Huanyu Tiandi, No. 2639, Chengdu Road, Yandun Street, Baohe District, Hefei City, Anhui Province - Shop No. 117, 118, 119, 213, 214, 215",31.707754207225,117.269913261271,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞露营火锅（环宇天地店）,安徽省合肥市包河区烟墩街道成都路2639号中海环宇天地6号楼6 - 117、118、119、213、214、215号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Camping Hot Pot (Firefly Base Store),"Original Yihu Police Station, No. 01, southeast of the intersection of Suhe Road and Linhu Road, Lujiang County High-tech Industrial Development Zone, Hefei City, Anhui Province",31.252791911929,117.257152300353,China,CHN,,,Hefei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞露营火锅（萤火虫基地店）,安徽省合肥市庐江县高新技术产业开发区苏河路与临湖路交叉口东南侧01号原移湖派出所
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Juranzhijia Plaza Store),"No. 1001, 6th Floor, Juranzhijia Plaza, Shengli Street, Huangzhou District, Huanggang City",30.448649687458,114.879508663746,China,CHN,,,Huanggang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（居然之家广场店）,黄冈市黄州区胜利街居然之家广场六层1001号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Zhenhua Plaza Birthday Theme Store),"Shop 901, 9th Floor, Zhenhua Shopping Plaza, west of Xilin Gol North Road and south of Ulanqate West Street, Huimin District",40.818471446919,111.668535109441,China,CHN,,,Hohhot City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（振华广场生日主题店）,回民区锡林郭勒北路以西乌兰恰特西街以南振华购物广场9层901铺位
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Moor City Store),"Shop F11002X F11003X, Floor 11, Building A, Victory Moore City, No. 62 Xinhua East Street, Saihan District, Hohhot City, Inner Mongolia Autonomous Region",40.830485202102,111.709966194166,China,CHN,,,Hohhot City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（摩尔城店）,内蒙古自治区呼和浩特市赛罕区新华东街62号维多利摩尔城A座11层F11002X F11003X商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Capital Store),"No. 24, 4th Floor, Novomulle, CapitaLand, Ordos Street, Yuquan District",40.797416747358,111.679246210674,China,CHN,,,Hohhot City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（凯德店）,玉泉区鄂尔多斯大街凯德广场诺和木勒4层24号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Huaihua Wanda Store),"Shop 2F-AA, Wanda Plaza, at the intersection of Hutian Avenue and Nanhuan Road, Yingfeng Street, Hecheng District, Huaihua City, Hunan Province",27.520717207981,109.986091174933,China,CHN,,,Huaihua City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（怀化万达店）,湖南省怀化市鹤城区迎丰街道湖天大道与 南环路交汇处万达广场2F-AA商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Youyi Sunshine City Store),"5th Floor, Youyi Sunshine City, Longhua District, Haikou City, Hainan Province",20.023569105451,110.324229188753,China,CHN,,,Haikou City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（友谊阳光城店）,海南省海口市龙华区友谊阳光城5层
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Haikou Xincheng Wuyue Plaza Store),"4th Floor, Wuyue Plaza, No. 18 Yingbin Avenue, Longhua District, Haikou City",19.977453528114,110.340204455214,China,CHN,,,Haikou City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（海口市新城吾悦广场店）,海口市龙华区迎宾大道18号吾悦广场4楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Haikou Golden Palm Store),"Shop 401, Building F, Golden Palm Cultural Plaza, No. 9 Jiefang West Road, Longhua District, Haikou City, Hainan Province",20.039192849544,110.340844773233,China,CHN,,,Haikou City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（海口金棕榈店）,海南省海口市龙华区解放西路9号金棕榈文化广场f栋401商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Haikou Yuanda Shopping Center Store),"No. C6-7, C6-8, 6th Floor, Haikou Yuanda Shopping Center, Changbin 4th Road, Xiuying District, Haikou City, Hainan Province",20.047475505057,110.191902511083,China,CHN,,,Haikou City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（海口远大购物中心店）,海南省海口市秀英区长滨四路海口远大购物中心6层C6-7、C6-8号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Youyi Nanhai City Store),"Shop No. 6F-001, 6th Floor, Youyi·Nanhai City, No. 115 Nanhai Avenue, Longhua District, Haikou City",19.996292811477,110.296877874851,China,CHN,,,Haikou City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（友谊南海城店）,海口市龙华区南海大道115号友谊·南 海城6层6F-001号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Riyue Plaza Night Supper Theme Store),"4th Floor, Twin Building, West, Riyue Plaza, Guoxing Avenue, Qiongshan District, Haikou City, Hainan Province",20.016397929283,110.346753251872,China,CHN,,,Haikou City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（日月广场夜宵主题店）,海南省海口市琼山区国兴大道日月广场西一双子座四层
